,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,SP_LIMIT,LGT_COND,WEATHER,SUR_COND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
26711,400178,1,2,5,1,65,1,1,1,40,0,low,0.5,
26712,400179,1,2,4,3,65,3,1,1,40,1,low,0.5,
26713,400180,1,2,4,1,65,3,1,1,40,1,low,0.5,
26714,400181,1,4,4,4,65,1,1,1,40,0,low,0.25,
26715,400182,1,1,4,0,25,1,1,1,40,1,high,1.0,
26716,400184,1,2,2,4,25,1,6,1,40,0,low,0.5,
26717,400185,1,2,5,2,65,4,1,1,40,1,low,0.5,
26718,400186,1,4,5,0,70,1,1,1,40,0,low,0.25,
26719,400187,1,1,5,0,45,1,1,1,40,1,high,1.0,
26720,400188,1,4,4,2,65,2,2,2,40,1,low,0.25,
26721,400189,2,2,5,2,40,2,1,1,40,2,high,1.0,
26722,400190,1,3,5,0,45,1,1,1,40,1,low,0.3333333333333333,
26723,400191,1,3,5,4,75,2,1,1,40,0,low,0.3333333333333333,
26724,400192,1,1,5,0,70,1,1,1,40,1,high,1.0,
26725,400193,1,2,3,1,65,1,1,1,40,0,low,0.5,
26726,400194,1,1,4,0,65,1,1,1,40,0,high,1.0,
26727,400195,1,1,4,0,70,1,1,1,40,0,high,1.0,
26728,400196,1,1,5,0,45,3,1,2,40,0,high,1.0,
26729,400197,1,2,5,1,40,3,1,1,40,1,low,0.5,
26730,400198,1,2,5,2,65,1,2,2,40,0,low,0.5,
26731,400199,1,2,5,0,65,1,1,1,40,0,low,0.5,
26732,400200,1,1,5,0,70,1,1,1,40,0,high,1.0,
26733,400201,1,9,5,4,50,1,1,1,40,0,low,0.1111111111111111,
26734,400202,2,4,5,4,65,1,1,1,40,0,low,0.5,
26735,400203,1,1,5,0,70,2,1,1,40,1,high,1.0,
26736,400204,1,1,5,0,55,2,1,1,40,0,high,1.0,
26737,400205,1,5,5,2,75,3,1,1,40,1,low,0.2,
26738,400206,1,3,5,4,45,1,1,1,40,0,low,0.3333333333333333,
26739,400207,1,3,5,5,50,1,1,1,40,0,low,0.3333333333333333,
26740,400208,1,3,5,4,65,1,1,1,40,0,low,0.3333333333333333,
26741,400209,1,2,5,5,70,1,1,1,40,0,low,0.5,
26742,400210,2,4,5,2,70,1,1,1,40,0,low,0.5,
26743,400211,1,2,5,5,65,1,1,1,40,0,low,0.5,
26744,400212,1,7,5,0,55,1,2,2,40,0,low,0.14285714285714285,
26745,400213,1,2,5,0,65,1,1,1,40,0,low,0.5,
26746,400214,1,2,5,4,65,1,1,1,40,0,low,0.5,
26747,400215,2,2,5,0,70,3,1,1,40,0,high,1.0,
26748,400216,1,3,5,4,70,1,1,1,40,0,low,0.3333333333333333,
26749,400217,1,2,5,0,45,1,1,1,40,0,low,0.5,
26750,400218,1,1,5,0,65,1,1,1,40,1,high,1.0,
26751,400219,1,1,5,0,65,1,1,1,40,1,high,1.0,
26752,400220,1,8,5,5,70,1,1,1,40,0,low,0.125,
26753,400221,1,1,5,0,65,1,1,1,40,1,high,1.0,
26754,400222,1,5,5,4,55,1,2,2,40,0,low,0.2,
26755,400223,1,3,5,4,65,2,1,1,40,1,low,0.3333333333333333,
26756,400224,1,4,5,1,65,4,1,1,40,0,low,0.25,
26757,400225,1,1,5,0,25,3,1,1,40,0,high,1.0,
26758,400226,4,5,5,0,70,2,1,1,40,1,high,0.8,
26759,400227,1,2,5,0,65,3,1,1,40,1,low,0.5,
26760,400228,1,1,5,0,55,1,1,1,40,0,high,1.0,
26761,400229,1,2,5,0,55,1,1,1,40,0,low,0.5,
26762,400230,1,1,5,0,70,1,1,1,40,0,high,1.0,
26763,400231,1,2,5,0,25,2,9,9,40,1,low,0.5,
26764,400232,1,2,1,1,50,1,1,1,40,0,low,0.5,
26765,400233,1,2,5,0,30,1,1,1,40,0,low,0.5,
26766,400234,1,1,6,0,75,1,1,1,40,0,high,1.0,
26767,400235,1,2,6,0,70,4,1,1,40,1,low,0.5,
26768,400236,2,3,6,0,65,2,1,1,40,0,high,0.6666666666666666,
26769,400237,2,4,6,5,60,1,1,1,40,0,low,0.5,
26770,400238,1,4,6,8,65,1,1,1,40,0,low,0.25,
26771,400239,1,6,6,1,45,1,1,1,40,0,low,0.16666666666666666,
26772,400240,1,1,6,0,55,2,1,1,40,0,high,1.0,
26773,400241,1,1,6,0,65,1,1,1,40,0,high,1.0,
26774,400242,1,2,6,0,65,1,1,1,40,0,low,0.5,
26775,400243,1,1,6,0,55,1,1,1,40,0,high,1.0,
26776,400244,1,2,5,0,65,1,1,1,40,0,low,0.5,
26777,400245,1,1,5,0,70,1,2,2,40,0,high,1.0,
26778,400246,1,1,5,0,50,2,1,1,40,1,high,1.0,
26779,400247,1,1,5,0,65,1,1,1,40,1,high,1.0,
26780,400248,1,2,5,4,99,1,1,1,40,0,low,0.5,
26781,400249,1,3,2,8,45,3,1,1,40,2,low,0.3333333333333333,
26782,400250,1,5,3,1,40,1,1,1,40,0,low,0.2,
26783,400251,1,1,5,0,65,3,1,1,40,0,high,1.0,
26784,400252,1,2,5,0,65,1,1,1,40,0,low,0.5,
26785,400253,1,2,5,0,65,2,1,1,40,2,low,0.5,
26786,400254,7,8,5,0,70,4,1,1,40,0,high,0.875,
26787,400256,1,2,5,0,45,2,1,1,40,0,low,0.5,
26788,400257,1,4,5,3,55,1,1,1,40,0,low,0.25,
26789,400258,1,2,6,0,45,3,1,1,40,0,low,0.5,
26790,400259,1,2,6,5,55,1,1,1,40,0,low,0.5,
26791,400260,1,1,6,0,65,3,1,1,40,1,high,1.0,
26792,400261,1,5,6,4,55,1,1,1,40,0,low,0.2,
26793,400262,1,2,6,0,70,1,1,1,40,1,low,0.5,
26794,400263,1,1,4,0,45,2,1,1,40,0,high,1.0,
26795,400264,1,1,5,0,65,4,1,1,40,1,high,1.0,
26796,400266,1,1,6,0,40,4,1,1,40,1,high,1.0,
26797,400267,1,1,6,0,60,3,1,1,40,1,high,1.0,
26798,400268,1,2,6,2,55,1,1,1,40,0,low,0.5,
26799,400269,1,5,6,2,35,1,1,1,40,0,low,0.2,
26800,400270,1,1,6,0,70,1,1,1,40,0,high,1.0,
26801,400271,1,6,6,5,45,2,1,1,40,0,low,0.16666666666666666,
26802,400272,1,5,6,1,65,3,1,1,40,0,low,0.2,
26803,400273,1,1,6,0,65,2,2,2,40,1,high,1.0,
26804,400274,1,1,6,0,65,4,1,1,40,0,high,1.0,
26805,400275,2,4,6,0,65,2,1,1,40,0,low,0.5,
26806,400276,1,10,6,4,45,3,1,1,40,1,low,0.1,
26807,400277,1,1,6,0,65,1,1,1,40,0,high,1.0,
26808,400278,1,3,6,2,55,1,1,1,40,0,low,0.3333333333333333,
26809,400279,1,4,6,0,55,1,1,2,40,0,low,0.25,
26810,400280,1,3,6,4,45,1,1,1,40,0,low,0.3333333333333333,
26811,400281,2,3,6,2,65,1,2,2,40,0,high,0.6666666666666666,
26812,400282,1,1,6,0,40,3,2,2,40,1,high,1.0,
26813,400283,1,4,6,5,45,1,1,1,40,0,low,0.25,
26814,400284,1,2,6,4,45,1,1,1,40,0,low,0.5,
26815,400285,1,1,6,0,40,4,1,1,40,0,high,1.0,
26816,400286,1,2,6,4,65,1,2,2,40,0,low,0.5,
26817,400287,1,4,6,9,40,1,1,1,40,0,low,0.25,
26818,400288,1,2,6,0,65,1,1,1,40,0,low,0.5,
26819,400289,1,2,6,0,70,1,1,1,40,0,low,0.5,
26820,400290,1,1,6,0,55,1,2,2,40,1,high,1.0,
26821,400291,1,3,6,4,70,1,1,1,40,0,low,0.3333333333333333,
26822,400292,1,1,6,0,35,2,1,1,40,1,high,1.0,
26823,400293,2,3,6,2,65,1,1,1,40,0,high,0.6666666666666666,
26824,400294,1,2,7,0,55,1,1,1,40,0,low,0.5,
26825,400295,2,2,7,2,65,1,1,1,40,0,high,1.0,
26826,400296,2,3,7,5,65,1,1,2,40,0,high,0.6666666666666666,
26827,400297,4,5,5,2,45,1,1,1,40,0,high,0.8,
26828,400298,1,3,4,0,40,3,1,1,40,2,low,0.3333333333333333,
26829,400299,1,2,7,5,55,1,1,1,40,0,low,0.5,
26830,400300,1,5,7,2,35,3,1,1,40,1,low,0.2,
26831,400301,1,2,7,4,75,1,2,2,40,0,low,0.5,
26832,400302,1,2,6,4,40,1,1,1,40,0,low,0.5,
26833,400303,1,2,6,1,45,1,1,1,40,1,low,0.5,
26834,400304,2,4,7,4,55,3,1,1,40,0,low,0.5,
26835,400305,1,2,7,0,70,1,1,1,40,0,low,0.5,
26836,400306,1,1,7,0,65,2,1,1,40,1,high,1.0,
26837,400307,1,3,7,2,35,1,1,2,40,0,low,0.3333333333333333,
26838,400308,1,6,7,5,40,1,1,1,40,0,low,0.16666666666666666,
26839,400309,1,4,7,3,60,3,1,1,40,1,low,0.25,
26840,400310,1,1,7,0,75,1,1,1,40,0,high,1.0,
26841,400311,1,2,7,3,25,5,1,1,40,0,low,0.5,
26842,400312,1,1,7,0,65,5,1,1,40,1,high,1.0,
26843,400313,1,4,7,4,55,1,1,1,40,0,low,0.25,
26844,400314,2,3,7,1,65,1,1,1,40,0,high,0.6666666666666666,
26845,400315,1,1,7,0,65,2,1,1,40,1,high,1.0,
26846,400316,1,3,7,4,65,1,1,1,40,0,low,0.3333333333333333,
26847,400317,1,3,7,4,55,1,1,1,40,0,low,0.3333333333333333,
26848,400318,2,7,7,2,70,2,1,1,40,2,low,0.2857142857142857,
26849,400319,1,3,7,4,65,1,1,1,40,0,low,0.3333333333333333,
26850,400320,1,6,7,0,65,1,1,1,40,1,low,0.16666666666666666,
26851,400321,1,2,7,0,45,3,1,1,40,0,low,0.5,
26852,400322,1,2,7,0,20,1,1,1,40,0,low,0.5,
26853,400323,1,2,7,0,45,3,1,1,40,2,low,0.5,
26854,400324,1,3,7,0,45,2,1,1,40,2,low,0.3333333333333333,
26855,400325,1,3,7,2,70,1,1,1,40,0,low,0.3333333333333333,
26856,400326,1,3,7,4,65,2,1,1,40,0,low,0.3333333333333333,
26857,400327,1,2,7,5,65,2,1,1,40,0,low,0.5,
26858,400328,1,2,7,0,70,1,1,1,40,0,low,0.5,
26859,400329,1,4,7,0,60,3,1,1,40,2,low,0.25,
26860,400330,1,2,7,5,65,1,1,1,40,0,low,0.5,
26861,400331,1,3,7,5,45,1,1,1,40,0,low,0.3333333333333333,
26862,400332,1,2,7,0,45,1,1,1,40,0,low,0.5,
26863,400333,1,1,7,0,25,3,1,1,40,0,high,1.0,
26864,400334,1,2,7,2,45,1,1,1,40,0,low,0.5,
26865,400335,1,1,7,0,65,1,1,1,40,1,high,1.0,
26866,400336,2,3,7,4,55,1,1,1,40,0,high,0.6666666666666666,
26867,400337,1,2,7,4,45,1,1,1,40,0,low,0.5,
26868,400338,1,3,7,5,40,1,1,1,40,0,low,0.3333333333333333,
26869,400339,1,1,7,0,65,2,1,1,40,0,high,1.0,
26870,400340,2,7,7,1,70,1,1,1,40,0,low,0.2857142857142857,
26871,400341,2,3,7,0,65,1,1,2,40,2,high,0.6666666666666666,
26872,400342,1,3,7,2,65,1,1,1,40,0,low,0.3333333333333333,
26873,400343,1,5,8,4,65,1,1,1,40,0,low,0.2,
26874,400344,4,4,8,0,65,1,1,1,40,0,high,1.0,
26875,400345,1,1,8,0,65,2,1,1,40,0,high,1.0,
26876,400346,1,3,8,5,65,1,1,1,40,0,low,0.3333333333333333,
26877,400347,1,6,8,0,65,1,1,1,40,1,low,0.16666666666666666,
26878,400348,1,1,8,0,40,2,1,1,40,1,high,1.0,
26879,400349,1,1,8,0,25,2,1,1,40,1,high,1.0,
26880,400350,1,1,8,0,55,2,1,1,40,0,high,1.0,
26881,400351,1,2,8,1,60,1,1,1,40,0,low,0.5,
26882,400352,1,3,8,2,45,3,1,1,40,2,low,0.3333333333333333,
26883,400353,1,3,8,2,65,1,1,1,40,1,low,0.3333333333333333,
26884,400354,2,2,8,0,65,1,1,1,40,0,high,1.0,
26885,400355,1,1,8,0,65,2,1,1,40,1,high,1.0,
26886,400356,2,2,8,0,65,2,1,1,40,2,high,1.0,
26887,400357,1,2,8,0,25,2,1,1,40,1,low,0.5,
26888,400358,1,2,8,0,65,1,1,1,40,0,low,0.5,
26889,400359,1,7,8,0,70,1,1,1,40,0,low,0.14285714285714285,
26890,400360,1,3,8,0,65,2,1,1,40,1,low,0.3333333333333333,
26891,400361,3,6,8,5,65,1,1,1,40,0,low,0.5,
26892,400362,1,2,8,2,55,1,1,1,40,0,low,0.5,
26893,400363,1,3,8,0,45,2,2,2,40,1,low,0.3333333333333333,
26894,400364,1,1,8,0,35,2,1,1,40,0,high,1.0,
26895,400365,1,3,8,0,30,2,1,1,40,0,low,0.3333333333333333,
26896,400366,1,1,8,0,65,1,1,1,40,0,high,1.0,
26897,400367,1,1,8,0,60,3,1,2,40,0,high,1.0,
26898,400368,1,6,8,5,35,2,1,1,40,0,low,0.16666666666666666,
26899,400369,1,2,8,1,45,5,1,1,40,0,low,0.5,
26900,400370,1,2,8,4,40,1,1,1,40,0,low,0.5,
26901,400371,1,3,8,9,40,4,1,1,40,0,low,0.3333333333333333,
26902,400372,1,3,8,4,45,1,1,1,40,0,low,0.3333333333333333,
26903,400373,1,2,6,0,35,2,1,1,40,0,low,0.5,
26904,400374,1,2,8,4,45,1,1,1,40,0,low,0.5,
26905,400375,1,4,8,0,45,1,1,1,40,0,low,0.25,
26906,400376,1,2,8,0,70,1,1,1,40,0,low,0.5,
26907,400377,3,3,8,0,65,2,2,6,40,0,high,1.0,
26908,400378,1,2,8,4,65,1,2,2,40,0,low,0.5,
26909,400379,1,1,8,0,99,2,1,1,40,1,high,1.0,
26910,400380,1,2,8,0,65,2,1,1,40,0,low,0.5,
26911,400381,1,2,8,2,65,1,1,1,40,0,low,0.5,
26912,400382,1,2,7,0,75,5,1,1,40,0,low,0.5,
26913,400383,1,2,8,4,65,2,1,1,40,0,low,0.5,
26914,400384,1,1,8,0,70,1,1,1,40,0,high,1.0,
26915,400385,1,1,8,0,40,2,1,1,40,1,high,1.0,
26916,400386,1,1,8,0,70,1,1,1,40,1,high,1.0,
26917,400387,1,1,8,0,65,1,1,2,40,0,high,1.0,
26918,400388,2,2,8,2,65,1,1,1,40,0,high,1.0,
26919,400389,2,2,8,0,70,2,1,1,40,0,high,1.0,
26920,400390,1,5,8,0,75,1,1,1,40,0,low,0.2,
26921,400391,4,5,8,4,65,1,2,2,40,0,high,0.8,
26922,400392,1,1,8,0,45,1,1,1,40,0,high,1.0,
26923,400393,1,5,1,4,45,3,1,2,40,1,low,0.2,
26924,400394,1,3,4,2,40,1,1,2,40,0,low,0.3333333333333333,
26925,400395,1,1,5,1,35,3,1,2,40,1,high,1.0,
26926,400396,1,4,2,4,55,1,2,2,40,0,low,0.25,
26927,400397,1,2,5,0,99,2,1,9,40,1,low,0.5,
26928,400398,1,2,6,2,50,2,1,2,40,1,low,0.5,
26929,400399,1,4,6,5,65,1,1,1,40,0,low,0.25,
26930,400400,3,9,8,4,65,1,1,1,40,1,low,0.3333333333333333,
26931,400401,1,2,8,2,45,1,1,1,40,0,low,0.5,
26932,400402,1,3,8,0,50,2,1,1,40,1,low,0.3333333333333333,
26933,400403,1,1,7,0,45,3,1,1,40,1,high,1.0,
26934,400404,1,1,8,0,65,1,1,1,40,1,high,1.0,
26935,400405,1,2,8,0,70,1,1,1,40,0,low,0.5,
26936,400406,1,1,9,0,55,3,1,1,40,0,high,1.0,
26937,400407,1,5,9,1,65,1,1,1,40,0,low,0.2,
26938,400408,1,3,9,4,35,1,1,1,40,0,low,0.3333333333333333,
26939,400409,1,2,9,4,55,4,1,2,40,0,low,0.5,
26940,400410,1,1,9,0,65,1,1,1,40,0,high,1.0,
26941,400411,1,1,9,0,65,1,1,2,40,0,high,1.0,
26942,400412,1,2,9,0,70,2,1,1,40,1,low,0.5,
26943,400413,1,2,9,5,65,1,1,1,40,0,low,0.5,
26944,400414,2,5,9,0,70,1,1,1,40,0,low,0.4,
26945,400415,1,2,9,0,70,2,1,1,40,0,low,0.5,
26946,400416,1,1,9,0,60,1,1,1,40,0,high,1.0,
26947,400417,1,1,9,0,65,1,1,1,40,0,high,1.0,
26948,400418,1,2,9,0,70,2,1,1,40,1,low,0.5,
26949,400419,1,5,9,4,45,2,1,1,40,1,low,0.2,
26950,400420,1,1,9,0,45,2,1,1,40,1,high,1.0,
26951,400421,1,1,9,0,65,2,1,1,40,0,high,1.0,
26952,400422,1,2,9,0,55,1,1,1,40,0,low,0.5,
26953,400423,1,1,9,0,70,4,1,1,40,0,high,1.0,
26954,400424,1,3,9,0,25,1,1,1,40,1,low,0.3333333333333333,
26955,400425,1,3,9,0,45,2,1,1,40,0,low,0.3333333333333333,
26956,400426,1,2,9,0,45,2,1,1,40,1,low,0.5,
26957,400427,1,1,9,0,65,1,1,1,40,1,high,1.0,
26958,400428,2,2,9,0,25,2,1,1,40,1,high,1.0,
26959,400429,1,4,9,4,45,1,1,1,40,0,low,0.25,
26960,400430,1,1,9,0,45,1,1,1,40,0,high,1.0,
26961,400431,1,1,9,0,45,2,1,1,40,1,high,1.0,
26962,400432,2,2,9,0,45,2,1,1,40,0,high,1.0,
26963,400433,1,2,9,0,45,1,1,1,40,0,low,0.5,
26964,400434,3,5,9,4,70,2,1,1,40,0,high,0.6,
26965,400435,1,1,9,0,70,2,1,1,40,0,high,1.0,
26966,400436,1,2,9,0,40,3,1,1,40,0,low,0.5,
26967,400437,1,3,9,0,70,2,1,1,40,1,low,0.3333333333333333,
26968,400438,1,1,9,0,45,1,1,1,40,0,high,1.0,
26969,400439,1,2,9,0,25,2,1,1,40,1,low,0.5,
26970,400440,1,1,9,0,45,2,1,1,40,0,high,1.0,
26971,400441,1,3,9,0,45,2,1,1,40,1,low,0.3333333333333333,
26972,400442,1,4,9,4,55,2,1,1,40,1,low,0.25,
26973,400443,1,3,9,5,65,1,1,1,40,0,low,0.3333333333333333,
26974,400444,1,3,9,2,45,1,1,1,40,0,low,0.3333333333333333,
26975,400445,3,8,9,3,65,1,1,1,40,0,low,0.375,
26976,400446,1,1,9,0,65,2,1,1,40,1,high,1.0,
26977,400447,1,3,9,4,55,2,1,1,40,1,low,0.3333333333333333,
26978,400448,1,3,9,5,65,1,1,1,40,0,low,0.3333333333333333,
26979,400449,1,2,9,1,55,1,1,1,40,0,low,0.5,
26980,400450,1,1,4,0,30,2,1,1,40,0,high,1.0,
26981,400451,1,1,9,0,45,2,1,1,40,1,high,1.0,
26982,400452,1,1,10,0,65,1,1,1,40,0,high,1.0,
26983,400453,1,2,10,1,40,2,1,1,40,0,low,0.5,
26984,400454,2,3,10,4,65,1,1,1,40,0,high,0.6666666666666666,
26985,400455,1,4,10,2,55,1,1,1,40,0,low,0.25,
26986,400456,1,3,9,0,55,2,1,1,40,1,low,0.3333333333333333,
26987,400457,1,1,9,0,65,2,1,1,40,0,high,1.0,
26988,400458,3,4,9,2,55,2,1,1,40,1,high,0.75,
26989,400459,1,1,9,0,55,2,1,1,40,1,high,1.0,
26990,400460,2,2,10,0,45,2,1,1,40,1,high,1.0,
26991,400461,1,2,10,0,60,1,1,1,40,1,low,0.5,
26992,400462,2,7,10,0,65,2,1,1,40,2,low,0.2857142857142857,
26993,400463,1,1,10,0,70,1,1,1,40,0,high,1.0,
26994,400464,1,2,10,4,40,1,1,1,40,0,low,0.5,
26995,400465,1,2,10,4,65,1,1,1,40,0,low,0.5,
26996,400466,1,2,10,5,55,1,1,1,40,0,low,0.5,
26997,400467,1,1,10,0,25,3,1,1,40,0,high,1.0,
26998,400469,1,1,10,0,45,1,1,1,40,0,high,1.0,
26999,400470,1,4,10,4,65,2,1,2,40,0,low,0.25,
27000,400471,1,5,10,4,65,1,1,1,40,0,low,0.2,
27001,400472,1,1,10,0,55,1,1,1,40,1,high,1.0,
27002,400473,1,3,10,0,65,1,1,1,40,0,low,0.3333333333333333,
27003,400474,1,4,10,4,70,2,1,1,40,0,low,0.25,
27004,400475,1,1,10,0,45,1,1,1,40,0,high,1.0,
27005,400476,1,1,10,0,40,2,1,1,40,1,high,1.0,
27006,400477,1,1,10,0,65,2,1,1,40,0,high,1.0,
27007,400478,1,1,10,0,65,2,1,1,40,0,high,1.0,
27008,400479,1,1,10,0,40,3,1,1,40,1,high,1.0,
27009,400480,1,4,10,0,65,1,1,1,40,0,low,0.25,
27010,400481,1,6,10,4,70,1,1,1,40,0,low,0.16666666666666666,
27011,400482,1,2,10,2,45,1,1,1,40,0,low,0.5,
27012,400483,2,6,10,0,45,1,1,1,40,0,low,0.3333333333333333,
27013,400484,1,1,10,0,45,2,1,1,40,1,high,1.0,
27014,400485,1,1,10,0,65,2,1,1,40,1,high,1.0,
27015,400486,1,1,10,0,65,1,1,1,40,1,high,1.0,
27016,400487,1,1,10,0,20,1,1,1,40,0,high,1.0,
27017,400488,1,7,5,4,30,2,1,1,40,0,low,0.14285714285714285,
27018,400489,2,7,5,3,65,2,1,1,40,0,low,0.2857142857142857,
27019,400490,1,3,8,5,65,1,1,1,40,0,low,0.3333333333333333,
27020,400491,1,1,8,0,55,2,1,1,40,1,high,1.0,
27021,400492,1,3,8,4,65,1,1,1,40,0,low,0.3333333333333333,
27022,400493,1,8,9,0,55,1,1,1,40,1,low,0.125,
27023,400494,1,1,10,0,65,1,1,1,40,1,high,1.0,
27024,400495,1,7,10,0,70,1,1,1,40,0,low,0.14285714285714285,
27025,400496,1,1,10,0,35,2,1,1,40,1,high,1.0,
27026,400497,1,1,10,0,45,5,2,2,40,1,high,1.0,
27027,400498,1,2,10,0,45,2,1,1,40,0,low,0.5,
27028,400499,4,8,10,1,65,1,1,1,40,0,low,0.5,
27029,400500,1,2,10,5,45,1,1,1,40,0,low,0.5,
27030,400501,1,3,10,4,55,1,1,1,40,0,low,0.3333333333333333,
27031,400502,1,3,10,1,70,1,1,1,40,0,low,0.3333333333333333,
27032,400503,1,2,10,2,65,2,1,1,40,0,low,0.5,
27033,400504,1,6,10,5,55,1,1,1,40,1,low,0.16666666666666666,
27034,400505,1,2,10,0,65,1,1,1,40,0,low,0.5,
27035,400506,1,3,10,4,45,2,1,1,40,0,low,0.3333333333333333,
27036,400507,1,1,10,0,45,2,1,1,40,1,high,1.0,
27037,400508,1,2,10,0,70,3,1,1,40,1,low,0.5,
27038,400509,1,1,10,0,60,1,1,1,40,0,high,1.0,
27039,400510,1,1,10,0,70,3,1,1,40,0,high,1.0,
27040,400511,1,4,10,0,65,2,1,1,40,0,low,0.25,
27041,400512,1,2,10,2,65,1,1,1,40,0,low,0.5,
27042,400513,1,2,9,1,65,3,1,1,40,1,low,0.5,
27043,400514,1,3,10,1,65,3,1,1,40,0,low,0.3333333333333333,
27044,400515,5,8,11,2,70,2,1,1,40,1,high,0.625,
27045,400516,2,5,11,0,65,2,1,1,40,0,low,0.4,
27046,400517,2,5,11,1,70,2,1,1,40,0,low,0.4,
27047,400518,1,3,11,2,40,1,1,1,40,0,low,0.3333333333333333,
27048,400519,2,3,11,2,65,1,1,1,40,0,high,0.6666666666666666,
27049,400520,1,1,11,0,45,2,1,1,40,1,high,1.0,
27050,400521,1,1,11,0,45,2,1,1,40,1,high,1.0,
27051,400522,1,3,11,4,65,4,1,1,40,0,low,0.3333333333333333,
27052,400523,5,7,11,0,40,3,1,1,40,6,high,0.7142857142857143,
27053,400524,1,1,11,0,65,2,1,1,40,1,high,1.0,
27054,400525,1,2,11,4,65,3,2,2,40,0,low,0.5,
27055,400526,1,1,10,0,65,1,1,2,40,1,high,1.0,
27056,400527,1,3,10,0,55,3,1,1,40,1,low,0.3333333333333333,
27057,400528,1,1,10,0,45,1,1,1,40,0,high,1.0,
27058,400529,1,3,4,4,65,1,1,1,40,1,low,0.3333333333333333,
27059,400530,1,1,4,0,55,1,2,2,40,0,high,1.0,
27060,400531,1,2,3,1,65,2,1,1,40,0,low,0.5,
27061,400532,1,2,7,0,40,3,1,1,40,1,low,0.5,
27062,400533,1,4,11,5,40,1,1,1,40,0,low,0.25,
27063,400534,1,2,11,0,55,4,1,1,40,0,low,0.5,
27064,400535,2,5,11,5,55,1,1,1,40,0,low,0.4,
27065,400536,1,4,11,1,65,1,1,1,40,0,low,0.25,
27066,400537,1,2,11,5,55,1,1,1,40,0,low,0.5,
27067,400538,1,2,11,0,65,2,1,1,40,0,low,0.5,
27068,400539,1,3,11,1,40,1,1,1,40,0,low,0.3333333333333333,
27069,400540,1,5,11,4,65,1,1,1,40,0,low,0.2,
27070,400541,1,1,11,0,65,1,1,1,40,0,high,1.0,
27071,400542,1,2,11,1,70,2,1,1,40,1,low,0.5,
27072,400543,1,3,11,0,40,3,1,1,40,1,low,0.3333333333333333,
27073,400544,1,1,11,0,55,1,1,1,40,1,high,1.0,
27074,400545,1,3,11,0,30,2,1,1,40,1,low,0.3333333333333333,
27075,400546,2,2,12,0,50,2,1,1,40,1,high,1.0,
27076,400547,3,5,12,4,65,1,1,1,40,0,high,0.6,
27077,400548,1,1,12,0,40,2,1,1,40,1,high,1.0,
27078,400549,1,2,12,0,70,2,3,4,40,0,low,0.5,
27079,400550,1,3,12,0,70,2,3,4,40,0,low,0.3333333333333333,
27080,400551,1,5,12,4,70,2,3,4,40,0,low,0.2,
27081,400552,1,2,12,9,70,1,3,4,40,0,low,0.5,
27082,400553,1,1,12,0,65,2,2,2,40,0,high,1.0,
27083,400554,1,1,12,0,55,2,3,4,40,0,high,1.0,
27084,400555,1,2,12,0,45,2,8,4,40,1,low,0.5,
27085,400556,1,1,12,0,35,1,1,1,40,0,high,1.0,
27086,400557,1,1,12,0,65,1,1,1,40,0,high,1.0,
27087,400558,1,1,12,0,60,1,1,1,40,0,high,1.0,
27088,400559,1,3,12,0,70,2,5,2,40,1,low,0.3333333333333333,
27089,400560,1,1,12,0,50,3,1,2,40,1,high,1.0,
27090,400561,1,1,12,0,55,1,1,1,40,0,high,1.0,
27091,400562,1,3,12,2,40,1,4,4,40,0,low,0.3333333333333333,
27092,400563,1,1,12,0,45,2,1,5,40,1,high,1.0,
27093,400564,1,2,12,0,35,1,1,1,40,1,low,0.5,
27094,400565,1,4,12,0,65,1,4,4,40,0,low,0.25,
27095,400566,1,1,12,0,45,2,1,1,40,1,high,1.0,
27096,400567,1,4,12,0,45,2,1,1,40,0,low,0.25,
27097,400568,1,4,12,4,70,1,1,1,40,0,low,0.25,
27098,400569,1,1,12,0,60,2,1,1,40,0,high,1.0,
27099,400570,1,4,1,0,35,2,1,1,40,0,low,0.25,
27100,400571,1,2,12,2,70,1,1,1,40,0,low,0.5,
27101,400572,1,2,11,0,45,2,1,1,40,1,low,0.5,
27102,400573,1,1,11,0,75,1,1,1,40,0,high,1.0,
27103,400574,1,1,11,0,45,1,1,1,40,1,high,1.0,
27104,400575,1,2,11,0,25,1,1,1,40,0,low,0.5,
27105,400576,1,1,11,0,50,1,1,1,40,0,high,1.0,
27106,400577,2,3,11,0,70,1,1,1,40,0,high,0.6666666666666666,
27107,400578,1,1,11,0,65,2,1,2,40,1,high,1.0,
27108,400579,1,2,11,0,45,1,2,2,40,0,low,0.5,
27109,400580,1,4,11,4,70,1,1,1,40,0,low,0.25,
27110,400581,1,2,11,3,70,1,1,2,40,0,low,0.5,
27111,400582,2,2,11,4,45,1,1,1,40,2,high,1.0,
27112,400583,1,2,11,1,70,5,1,1,40,1,low,0.5,
27113,400584,1,2,11,2,45,5,1,1,40,0,low,0.5,
27114,400585,1,1,10,0,70,4,1,1,40,0,high,1.0,
27115,400586,1,2,11,0,40,3,1,1,40,1,low,0.5,
27116,400587,1,2,11,4,55,2,1,1,40,1,low,0.5,
27117,400588,1,2,11,2,65,1,1,1,40,1,low,0.5,
27118,400589,1,1,11,0,65,2,1,1,40,1,high,1.0,
